px : 
1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		1.12e-10		
8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		8.62e-11		
6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		6.58e-11		
4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		4.99e-11		
3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		3.8e-11		
2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		2.94e-11		
2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		2.37e-11		
2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		2.02e-11		
1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		1.85e-11		
1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		1.78e-11		
